Unnamed: 0,pl_name,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
4829,OGLE-2016-BLG-1190L b,1,1,1,7,1,6770.0,80.0,-90.0,6770.0,80.0,-90.0,4.0
4830,OGLE-2016-BLG-1195L b,1,1,1,7,1,3910.0,420.0,-460.0,3910.0,420.0,-460.0,10.0
4831,OGLE-2016-BLG-1227L b,1,1,1,7,1,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,4.0
4832,OGLE-2017-BLG-0173L b,1,1,1,7,1,4705.0,1468.0,-1763.0,4705.0,1468.0,-1763.0,4.0
4833,OGLE-2017-BLG-0373L b,1,1,1,7,1,5915.0,1123.0,-1478.0,5915.0,1123.0,-1478.0,2.0
4834,OGLE-2017-BLG-0406L b,1,1,1,7,1,5200.0,500.0,-500.0,5200.0,500.0,-500.0,2.0
4835,OGLE-2017-BLG-0482L b,1,1,1,7,1,5800.0,1800.0,-2100.0,5800.0,1800.0,-2100.0,2.0
4836,OGLE-2017-BLG-0604L b,1,1,1,7,1,3950.0,1870.0,-1310.0,3950.0,1870.0,-1310.0,1.0
4837,OGLE-2017-BLG-1049L b,1,1,1,7,1,5670.0,1110.0,-1520.0,5670.0,1110.0,-1520.0,1.0
4838,OGLE-2017-BLG-1099L b,1,1,1,7,1,7250.0,1060.0,-1400.0,7250.0,1060.0,-1400.0,1.0
4839,OGLE-2017-BLG-1140L b,1,1,1,7,1,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,2.0
4840,OGLE-2017-BLG-1375L b,1,1,1,7,1,3930.0,1490.0,-910.0,3930.0,1490.0,-910.0,6.0
4841,OGLE-2017-BLG-1434L b,1,1,1,7,1,860.0,50.0,-50.0,860.0,50.0,-50.0,5.0
4842,OGLE-2017-BLG-1522L b,1,1,1,7,1,7490.0,910.0,-880.0,7490.0,910.0,-880.0,1.0
4843,OGLE-2017-BLG-1691L b,1,1,1,7,1,7290.0,1010.0,-1330.0,7290.0,1010.0,-1330.0,3.0
4844,OGLE-2017-BLG-1806L b,1,1,1,7,1,6400.0,770.0,-1510.0,6400.0,770.0,-1510.0,7.0
4845,OGLE-2018-BLG-0298L b,1,1,1,7,1,6540.0,950.0,-1230.0,6540.0,950.0,-1230.0,4.0
4846,OGLE-2018-BLG-0383L b,1,1,1,7,1,7700.0,600.0,-600.0,7700.0,600.0,-600.0,1.0
4847,OGLE-2018-BLG-0506L b,1,1,1,7,1,5600.0,1400.0,-1600.0,5600.0,1400.0,-1600.0,6.0
4848,OGLE-2018-BLG-0516L b,1,1,1,7,1,7000.0,900.0,-2200.0,7000.0,900.0,-2200.0,6.0
4849,OGLE-2018-BLG-0532L b,1,1,1,7,1,773.0,102.0,-99.0,773.0,102.0,-99.0,2.0
4850,OGLE-2018-BLG-0567L b,1,1,1,7,1,7060.0,930.0,-1150.0,7060.0,930.0,-1150.0,1.0
4851,OGLE-2018-BLG-0596L b,1,1,1,7,1,5650.0,750.0,-750.0,5650.0,750.0,-750.0,4.0
4852,OGLE-2018-BLG-0677L b,1,1,1,7,1,7580.0,1150.0,-1350.0,7580.0,1150.0,-1350.0,2.0
4853,OGLE-2018-BLG-0740L b,1,1,1,7,1,3200.0,500.0,-500.0,3200.0,500.0,-500.0,7.0
4854,OGLE-2018-BLG-0799L b,1,1,1,7,1,4050.0,1780.0,-1160.0,4050.0,1780.0,-1160.0,14.0
4855,OGLE-2018-BLG-0932L b,1,1,1,7,1,6620.0,910.0,-860.0,6620.0,910.0,-860.0,1.0
4856,OGLE-2018-BLG-0962L b,1,1,1,7,1,6500.0,1060.0,-1750.0,6500.0,1060.0,-1750.0,1.0
4857,OGLE-2018-BLG-0977L b,1,1,1,7,1,6500.0,1200.0,-2200.0,6500.0,1200.0,-2200.0,1.0
4858,OGLE-2018-BLG-1011L b,1,1,2,7,1,7100.0,1100.0,-1500.0,7100.0,1100.0,-1500.0,4.0
4859,OGLE-2018-BLG-1011L c,2,1,2,7,1,7100.0,1100.0,-1500.0,7100.0,1100.0,-1500.0,4.0
4860,OGLE-2018-BLG-1119L b,1,1,1,7,1,5760.0,1430.0,-2480.0,5760.0,1430.0,-2480.0,4.0
4861,OGLE-2018-BLG-1126L b,1,1,1,7,1,5700.0,1820.0,-2420.0,5700.0,1820.0,-2420.0,3.0
4862,OGLE-2018-BLG-1185L b,1,1,1,7,1,7400.0,510.0,-880.0,7400.0,510.0,-880.0,2.0
4863,OGLE-2018-BLG-1212L b,1,1,1,7,1,1550.0,1260.0,-540.0,1550.0,1260.0,-540.0,5.0
4864,OGLE-2018-BLG-1269L b,1,1,1,7,1,2510.0,900.0,-610.0,2510.0,900.0,-610.0,4.0
4865,OGLE-2018-BLG-1367L b,1,1,1,7,1,5370.0,1500.0,-1420.0,5370.0,1500.0,-1420.0,3.0
4866,OGLE-2018-BLG-1428L b,1,1,1,7,1,6220.0,1030.0,-1510.0,6220.0,1030.0,-1510.0,1.0
4867,OGLE-2018-BLG-1647L b,1,1,1,7,1,7880.0,1180.0,-1000.0,7880.0,1180.0,-1000.0,2.0
4868,OGLE-2018-BLG-1700L b,1,2,1,7,1,7600.0,1200.0,-900.0,7600.0,1200.0,-900.0,2.0
4869,OGLE-2019-BLG-0249L b,1,1,1,7,1,6370.0,820.0,-820.0,6370.0,820.0,-820.0,7.0
4870,OGLE-2019-BLG-0299L b,1,1,1,7,1,5830.0,1210.0,-1850.0,5830.0,1210.0,-1850.0,1.0
4871,OGLE-2019-BLG-0304L b,1,2,1,7,1,6980.0,910.0,-900.0,6980.0,910.0,-900.0,1.0
4872,OGLE-2019-BLG-0362L b,1,1,1,7,1,5830.0,1040.0,-1550.0,5830.0,1040.0,-1550.0,0.0
4873,OGLE-2019-BLG-0468L b,1,1,2,7,1,4400.0,1150.0,-1020.0,4400.0,1150.0,-1020.0,4.0
4874,OGLE-2019-BLG-0468L c,2,1,2,7,1,4400.0,1150.0,-1020.0,4400.0,1150.0,-1020.0,4.0
4875,OGLE-2019-BLG-0679L b,1,1,1,7,1,5630.0,1710.0,-1710.0,5630.0,1710.0,-1710.0,1.0
4876,OGLE-2019-BLG-0954L b,1,1,1,7,1,3630.0,1220.0,-1640.0,3630.0,1220.0,-1640.0,1.0
4877,OGLE-2019-BLG-0960L b,1,1,1,7,1,980.0,210.0,-210.0,980.0,210.0,-210.0,4.0
4878,OGLE-2019-BLG-1053L b,1,1,1,7,1,6800.0,600.0,-900.0,6800.0,600.0,-900.0,5.0
4879,OGLE-2019-BLG-1470L AB c,2,2,1,7,1,5900.0,1200.0,-2700.0,5900.0,1200.0,-2700.0,4.0
4880,OGLE-2019-BLG-1492L b,1,1,1,7,1,5600.0,1700.0,-2200.0,5600.0,1700.0,-2200.0,6.0
4881,OGLE-TR-10 b,1,1,1,4,1,1344.97,111.665,-111.665,1344.97,111.665,-111.665,3.0
4882,OGLE-TR-111 b,1,1,1,4,1,1068.33,64.795,-64.795,1068.33,64.795,-64.795,2.0
4883,OGLE-TR-113 b,1,1,1,4,1,566.459,11.489,-11.05,566.459,11.489,-11.05,1.0
4884,OGLE-TR-132 b,1,1,1,4,1,2012.62,231.82,-231.82,2012.62,231.82,-231.82,2.0
4885,OGLE-TR-182 b,1,1,1,4,1,2501.75,399.855,-399.855,2501.75,399.855,-399.855,0.0
4886,OGLE-TR-211 b,1,1,1,4,1,1515.26,109.825,-109.825,1515.26,109.825,-109.825,0.0
4887,OGLE-TR-56 b,1,1,1,4,1,282.8391387,1.8260854,-1.8260854,282.8391387,1.8260854,-1.8260854,2.0
4888,OGLE2-TR-L9 b,1,1,1,4,1,1627.63,80.28,-73.2,1627.63,80.28,-73.2,2.0
4889,Oph 11 b,1,1,1,2,1,136.165592,7.5282084,-7.5282084,136.165592,7.5282084,-7.5282084,1.0
4890,PDS 70 b,1,1,2,2,1,113.064,0.523,-0.519,113.064,0.523,-0.519,3.0
4891,PDS 70 c,2,1,2,2,1,113.064,0.523,-0.519,113.064,0.523,-0.519,3.0
4892,PH1 b,1,4,1,4,2,1033.16,4.8765,-4.7835,1033.16,4.8765,-4.7835,1.0
4893,PH2 b,1,1,1,4,2,343.863,3.631,-3.557,343.863,3.631,-3.557,1.0
4894,POTS-1 b,1,1,1,4,1,747.959,46.4025,-46.4025,747.959,46.4025,-46.4025,0.0
4895,PSR B0329+54 b,1,1,1,11,1,504.9331206,278.1322545,-278.1322545,504.9331206,278.1322545,-278.1322545,0.0
4896,PSR B1257+12 b,1,1,3,11,1,600.0,100.0,-100.0,600.0,100.0,-100.0,1.0
4897,PSR B1257+12 c,2,1,3,11,1,600.0,100.0,-100.0,600.0,100.0,-100.0,1.0
4898,PSR B1257+12 d,3,1,3,11,1,600.0,100.0,-100.0,600.0,100.0,-100.0,1.0
4899,PSR B1620-26 b,1,2,1,11,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,1.0
4900,PSR J1719-1438 b,1,1,1,11,1,1200.0,300.0,-300.0,1200.0,300.0,-300.0,1.0
4901,PSR J2322-2650 b,1,1,1,11,1,230.0,90.0,-50.0,230.0,90.0,-50.0,1.0
4902,PZ Tel b,1,1,1,2,1,47.0648,0.1347,-0.1338,47.0648,0.1347,-0.1338,0.0
4903,Pr0201 b,1,1,1,1,1,180.64,2.488,-2.423,180.64,2.488,-2.423,0.0
4904,Pr0211 b,1,2,2,1,1,182.714,1.063,-1.051,182.714,1.063,-1.051,1.0
4905,Pr0211 c,2,2,2,1,1,182.714,1.063,-1.051,182.714,1.063,-1.051,1.0
4906,Proxima Cen b,1,3,1,1,1,1.30119,0.00034,-0.00035,1.30119,0.00034,-0.00035,1.0
4907,Qatar-1 b,1,1,1,4,1,185.615,0.805,-0.797,185.615,0.805,-0.797,2.0
4908,Qatar-10 b,1,1,1,4,1,559.068,6.085,-5.957,559.068,6.085,-5.957,0.0
4909,Qatar-2 b,1,1,1,4,1,181.374,1.218,-1.203,181.374,1.218,-1.203,1.0
4910,Qatar-3 b,1,1,1,4,1,735.601,33.463,-30.723,735.601,33.463,-30.723,0.0
4911,Qatar-4 b,1,1,1,4,1,329.036,2.891,-2.843,329.036,2.891,-2.843,0.0
4912,Qatar-5 b,1,1,1,4,1,367.658,8.089,-7.755,367.658,8.089,-7.755,0.0
4913,Qatar-6 b,1,2,1,4,1,100.848,0.464,-0.46,100.848,0.464,-0.46,1.0
4914,Qatar-7 b,1,1,1,4,1,705.981,26.066,-24.305,705.981,26.066,-24.305,1.0
4915,Qatar-8 b,1,1,1,4,1,281.498,2.588,-2.543,281.498,2.588,-2.543,0.0
4916,Qatar-9 b,1,1,1,4,1,213.771,0.84,-0.834,213.771,0.84,-0.834,0.0
4917,ROXs 12 b,1,2,1,2,1,136.65,0.788,-0.779,136.65,0.788,-0.779,3.0
4918,ROXs 42 B b,1,2,1,2,1,143.59,1.542,-1.511,143.59,1.542,-1.511,4.0
4919,RR Cae b,1,2,1,3,1,21.1916,0.011,-0.011,21.1916,0.011,-0.011,1.0
4920,Ross 128 b,1,1,1,1,1,3.37454,0.000805,-0.000805,3.37454,0.000805,-0.000805,1.0
4921,Ross 458 c,2,2,1,2,1,11.5094,0.02025,-0.02025,11.5094,0.02025,-0.02025,4.0
4922,Ross 508 b,1,1,1,1,1,11.2103,0.0107,-0.0107,11.2103,0.0107,-0.0107,0.0
4923,SR 12 AB c,2,2,1,2,1,112.3172158,5.4094838,-5.4094838,112.3172158,5.4094838,-5.4094838,4.0
4924,SWEEPS-11 b,1,1,1,4,2,8500.0,4.8765,-4.7835,8500.0,4.8765,-4.7835,0.0
4925,SWEEPS-4 b,1,1,1,4,2,8500.0,4.8765,-4.7835,8500.0,4.8765,-4.7835,0.0
4926,TAP 26 b,1,1,1,1,1,121.402,0.569,-0.563,121.402,0.569,-0.563,1.0
4927,TCP J05074264+2447555 b,1,1,1,7,1,505.0,47.0,-47.0,505.0,47.0,-47.0,4.0
4928,TIC 172900988 b,1,2,1,4,2,250.956,3.254,-3.172,250.956,3.254,-3.172,0.0
4929,TIC 237913194 b,1,1,1,4,2,306.063,2.051,-2.025,306.063,2.051,-2.025,0.0
4930,TIC 257060897 b,1,1,1,4,2,505.703,5.126,-5.025,505.703,5.126,-5.025,0.0
4931,TIC 279401253 b,1,1,2,4,2,285.584,2.79,-2.738,285.584,2.79,-2.738,0.0
4932,TIC 279401253 c,2,1,2,4,1,285.584,2.79,-2.738,285.584,2.79,-2.738,0.0
4933,TOI-1052 b,1,1,2,4,2,129.804,0.56,-0.555,129.804,0.56,-0.555,2.0
4934,TOI-1052 c,2,1,2,1,3,129.804,0.56,-0.555,129.804,0.56,-0.555,2.0
4935,TOI-1062 b,1,1,2,4,2,82.1733,0.1635,-0.1629,82.1733,0.1635,-0.1629,0.0
4936,TOI-1062 c,2,1,2,1,2,82.1733,0.1635,-0.1629,82.1733,0.1635,-0.1629,0.0
4937,TOI-1064 b,1,1,2,4,2,68.0726,0.3639,-0.3601,68.0726,0.3639,-0.3601,0.0
4938,TOI-1064 c,2,1,2,4,2,68.0726,0.3639,-0.3601,68.0726,0.3639,-0.3601,0.0
4939,TOI-1075 b,1,1,1,4,2,61.4592,0.09435,-0.09435,61.4592,0.09435,-0.09435,1.0
4940,TOI-1107 b,1,1,1,4,2,281.314,2.031,-2.003,281.314,2.031,-2.003,0.0
4941,TOI-1130 b,1,1,2,4,2,58.2609,0.17,-0.1691,58.2609,0.17,-0.1691,0.0
4942,TOI-1130 c,2,1,2,4,2,58.2609,0.17,-0.1691,58.2609,0.17,-0.1691,0.0
4943,TOI-1136 b,1,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4944,TOI-1136 c,2,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4945,TOI-1136 d,3,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4946,TOI-1136 e,4,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4947,TOI-1136 f,5,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4948,TOI-1136 g,6,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
4949,TOI-1181 b,1,1,1,4,2,302.819,3.542,-3.462,302.819,3.542,-3.462,0.0
4950,TOI-1201 b,1,2,1,4,2,37.8871,0.0516,-0.0516,37.8871,0.0516,-0.0516,1.0
4951,TOI-122 b,1,1,1,4,2,62.118,0.2165,-0.2151,62.118,0.2165,-0.2151,0.0
4952,TOI-1221 b,1,1,1,4,2,138.411,0.387,-0.386,138.411,0.387,-0.386,2.0
4953,TOI-1227 b,1,1,1,4,2,100.641,0.573,-0.566,100.641,0.573,-0.566,0.0
4954,TOI-1231 b,1,1,1,4,2,27.6227,0.0609,-0.0609,27.6227,0.0609,-0.0609,0.0
4955,TOI-1235 b,1,1,1,4,2,39.6345,0.0478,-0.0478,39.6345,0.0478,-0.0478,2.0
4956,TOI-1246 b,1,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
4957,TOI-1246 c,2,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
4958,TOI-1246 d,3,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
4959,TOI-1246 e,4,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
4960,TOI-125 b,1,1,3,4,2,111.059,0.444,-0.44,111.059,0.444,-0.44,0.0
4961,TOI-125 c,2,1,3,4,2,111.059,0.444,-0.44,111.059,0.444,-0.44,0.0
4962,TOI-125 d,3,1,3,4,2,111.059,0.444,-0.44,111.059,0.444,-0.44,0.0
4963,TOI-1259 A b,1,2,1,4,2,118.106,0.375,-0.372,118.106,0.375,-0.372,0.0
4964,TOI-1260 b,1,1,3,4,2,73.5977,0.1607,-0.1601,73.5977,0.1607,-0.1601,0.0
4965,TOI-1260 c,2,1,3,4,2,73.5977,0.1607,-0.1601,73.5977,0.1607,-0.1601,0.0
4966,TOI-1260 d,3,1,3,4,2,73.5977,0.1607,-0.1601,73.5977,0.1607,-0.1601,0.0
4967,TOI-1266 b,1,1,2,4,2,36.0118,0.0295,-0.0295,36.0118,0.0295,-0.0295,0.0
4968,TOI-1266 c,2,1,2,4,2,36.0118,0.0295,-0.0295,36.0118,0.0295,-0.0295,0.0
4969,TOI-1268 b,1,1,1,4,2,109.557,0.545,-0.54,109.557,0.545,-0.54,3.0
4970,TOI-1272 b,1,1,2,4,2,137.572,0.403,-0.401,137.572,0.403,-0.401,0.0
4971,TOI-1272 c,2,1,2,1,1,137.572,0.403,-0.401,137.572,0.403,-0.401,0.0
4972,TOI-1278 b,1,1,1,4,2,75.5759,0.15495,-0.15495,75.5759,0.15495,-0.15495,0.0
4973,TOI-1288 b,1,1,2,4,2,114.865,0.322,-0.321,114.865,0.322,-0.321,0.0
4974,TOI-1288 c,2,1,2,1,3,114.865,0.322,-0.321,114.865,0.322,-0.321,0.0
4975,TOI-1296 b,1,1,1,4,2,323.265,2.845,-2.797,323.265,2.845,-2.797,0.0
4976,TOI-1298 b,1,1,1,4,2,319.036,2.001,-1.978,319.036,2.001,-1.978,0.0
4977,TOI-132 b,1,1,1,4,2,163.678,0.993,-0.981,163.678,0.993,-0.981,1.0
4978,TOI-1333 b,1,2,1,4,2,200.492,1.202,-1.188,200.492,1.202,-1.188,1.0
4979,TOI-1338 b,1,2,2,4,2,399.017,3.162,-3.113,399.017,3.162,-3.113,3.0
4980,TOI-1338 c,2,2,2,1,1,399.017,3.162,-3.113,399.017,3.162,-3.113,1.0
4981,TOI-139 b,1,1,1,4,2,42.4061,0.0764,-0.0762,42.4061,0.0764,-0.0762,0.0
4982,TOI-1411 b,1,1,1,4,2,32.4778,0.0225,-0.0225,32.4778,0.0225,-0.0225,0.0
4983,TOI-1416 b,1,1,1,4,2,55.0135,0.0775,-0.0772,55.0135,0.0775,-0.0772,1.0
4984,TOI-1422 b,1,1,1,4,2,155.141,0.663,-0.657,155.141,0.663,-0.657,0.0
4985,TOI-1431 b,1,1,1,4,2,148.925,1.034,-1.02,148.925,1.034,-1.02,0.0
4986,TOI-1442 b,1,1,1,4,2,41.1659,0.0618,-0.0615,41.1659,0.0618,-0.0615,0.0
4987,TOI-1444 b,1,1,2,4,2,125.463,0.337,-0.335,125.463,0.337,-0.335,0.0
4988,TOI-1444 c,2,1,2,1,1,125.463,0.337,-0.335,125.463,0.337,-0.335,0.0
4989,TOI-1452 b,1,2,1,4,2,30.5212,0.0392,-0.039,30.5212,0.0392,-0.039,0.0
4990,TOI-1468 b,1,1,2,4,2,24.7399,0.0469,-0.0467,24.7399,0.0469,-0.0467,1.0
4991,TOI-1468 c,2,1,2,4,2,24.7399,0.0469,-0.0467,24.7399,0.0469,-0.0467,1.0
4992,TOI-1470 b,1,1,2,4,2,51.9503,0.0745,-0.0745,51.9503,0.0745,-0.0745,3.0
4993,TOI-1470 c,2,1,2,4,2,51.9503,0.0745,-0.0745,51.9503,0.0745,-0.0745,3.0
4994,TOI-1478 b,1,1,1,4,2,152.892,0.915,-0.905,152.892,0.915,-0.905,0.0
4995,TOI-150.01,1,1,1,4,2,336.267,1.927,-1.905,336.267,1.927,-1.905,0.0
4996,TOI-1516 b,1,1,1,4,2,247.054,1.368,-1.354,247.054,1.368,-1.354,0.0
4997,TOI-1518 b,1,1,1,4,4,225.888,1.69,-1.666,225.888,1.69,-1.666,0.0
4998,TOI-157 b,1,1,1,4,2,355.683,2.848,-2.804,355.683,2.848,-2.804,0.0
4999,TOI-1601 b,1,1,1,4,2,336.608,8.389,-7.998,336.608,8.389,-7.998,0.0
5000,TOI-163 b,1,1,1,4,2,411.719,8.163,-7.857,411.719,8.163,-7.857,0.0
5001,TOI-1634 b,1,2,2,4,2,35.2736,0.0527,-0.0526,35.2736,0.0527,-0.0526,1.0
5002,TOI-1634 c,2,2,2,1,1,35.2736,0.0527,-0.0526,35.2736,0.0527,-0.0526,0.0
5003,TOI-1669 b,1,1,1,1,1,111.276,0.371,-0.368,111.276,0.371,-0.368,0.0
5004,TOI-1670 b,1,1,2,4,2,168.067,0.69,-0.684,168.067,0.69,-0.684,0.0
5005,TOI-1670 c,2,1,2,4,2,168.067,0.69,-0.684,168.067,0.69,-0.684,0.0
5006,TOI-1680 b,1,1,1,4,2,37.2209,0.0617,-0.0614,37.2209,0.0617,-0.0614,0.0
5007,TOI-1685 b,1,1,1,4,2,37.6153,0.0728,-0.0725,37.6153,0.0728,-0.0725,1.0
5008,TOI-169 b,1,1,1,4,2,407.84,4.237,-4.152,407.84,4.237,-4.152,0.0
5009,TOI-1693 b,1,1,1,4,2,30.7947,0.0391,-0.0391,30.7947,0.0391,-0.0391,0.0
5010,TOI-1694 b,1,1,2,4,2,124.68,0.59,-0.584,124.68,0.59,-0.584,0.0
5011,TOI-1694 c,2,1,2,1,1,124.68,0.59,-0.584,124.68,0.59,-0.584,0.0
5012,TOI-1695 b,1,1,1,4,2,45.1309,0.06805,-0.06805,45.1309,0.06805,-0.06805,3.0
5013,TOI-1696 b,1,1,1,4,2,64.9172,0.3581,-0.3544,64.9172,0.3581,-0.3544,2.0
5014,TOI-1710 b,1,1,1,4,2,81.2271,0.1773,-0.1766,81.2271,0.1773,-0.1766,0.0
5015,TOI-172 b,1,1,1,4,2,342.831,7.371,-7.071,342.831,7.371,-7.071,0.0
5016,TOI-1728 b,1,1,1,4,2,60.798,0.13635,-0.13635,60.798,0.13635,-0.13635,0.0
5017,TOI-1749 b,1,1,3,4,2,99.5561,0.1172,-0.1172,99.5561,0.1172,-0.1172,0.0
5018,TOI-1749 c,2,1,3,4,2,99.5561,0.1172,-0.1172,99.5561,0.1172,-0.1172,0.0
5019,TOI-1749 d,3,1,3,4,2,99.5561,0.1172,-0.1172,99.5561,0.1172,-0.1172,0.0
5020,TOI-1759 b,1,1,1,4,2,40.0654,0.0423,-0.0423,40.0654,0.0423,-0.0423,4.0
5021,TOI-178 b,1,1,6,4,2,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
5022,TOI-178 c,2,1,6,4,2,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
5023,TOI-178 d,3,1,6,4,2,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
5024,TOI-178 e,4,1,6,4,2,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
5025,TOI-178 f,5,1,6,4,4,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
5026,TOI-178 g,6,1,6,4,2,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,1.0
5027,TOI-1789 b,1,1,1,4,2,229.067,2.388,-2.34,229.067,2.388,-2.34,0.0
5028,TOI-1807 b,1,1,1,4,2,42.5775,0.0622,-0.062,42.5775,0.0622,-0.062,0.0
5029,TOI-181 b,1,1,1,4,2,96.2338,0.5781,-0.5714,96.2338,0.5781,-0.5714,0.0
5030,TOI-1811 b,1,1,1,4,2,128.23,0.711,-0.704,128.23,0.711,-0.704,0.0
5031,TOI-1820 b,1,1,1,4,2,248.504,3.648,-3.546,248.504,3.648,-3.546,0.0
5032,TOI-1842 b,1,1,1,4,2,223.465,2.26,-2.216,223.465,2.26,-2.216,0.0
5033,TOI-1853 b,1,1,1,4,2,165.105,1.006,-0.994,165.105,1.006,-0.994,0.0
5034,TOI-1859 b,1,1,1,4,2,224.385,1.173,-1.161,224.385,1.173,-1.161,0.0
5035,TOI-1860 b,1,1,1,4,2,45.864,0.0648,-0.0645,45.864,0.0648,-0.0645,0.0
5036,TOI-1899 b,1,1,1,4,2,128.438,0.25,-0.25,128.438,0.25,-0.25,0.0
5037,TOI-1937 A b,1,2,1,4,2,415.135,2.929,-2.889,415.135,2.929,-2.889,0.0
5038,TOI-198 b,1,1,1,4,2,23.7262,0.02655,-0.02655,23.7262,0.02655,-0.02655,0.0
5039,TOI-2000 b,1,1,2,4,2,175.713,0.76,-0.754,175.713,0.76,-0.754,1.0
5040,TOI-2000 c,2,1,2,4,2,175.713,0.76,-0.754,175.713,0.76,-0.754,1.0
5041,TOI-201 b,1,1,1,4,2,113.825,0.347,-0.345,113.825,0.347,-0.345,0.0
5042,TOI-2018 b,1,1,1,4,2,27.9956,0.0214,-0.0213,27.9956,0.0214,-0.0213,0.0
5043,TOI-2025 b,1,1,1,4,2,335.985,2.434,-2.4,335.985,2.434,-2.4,1.0
5044,TOI-2046 b,1,1,1,4,2,289.668,2.225,-2.191,289.668,2.225,-2.191,0.0
5045,TOI-2048 b,1,1,1,4,2,116.567,0.292,-0.29,116.567,0.292,-0.29,1.0
5046,TOI-206 b,1,1,1,4,2,47.7465,0.11,-0.1095,47.7465,0.11,-0.1095,0.0
5047,TOI-2076 b,1,1,3,4,2,41.9091,0.0528,-0.0526,41.9091,0.0528,-0.0526,1.0
5048,TOI-2076 c,2,1,3,4,2,41.9091,0.0528,-0.0526,41.9091,0.0528,-0.0526,1.0
5049,TOI-2076 d,3,1,3,4,2,41.9091,0.0528,-0.0526,41.9091,0.0528,-0.0526,1.0
5050,TOI-2081 b,1,1,1,4,2,62.3446,0.08335,-0.08335,62.3446,0.08335,-0.08335,0.0
5051,TOI-2084 b,1,2,1,4,2,114.549,0.342,-0.339,114.549,0.342,-0.339,0.0
5052,TOI-2095 b,1,1,2,4,2,41.9176,0.05,-0.05,41.9176,0.05,-0.05,2.0
5053,TOI-2095 c,2,1,2,4,2,41.9176,0.05,-0.05,41.9176,0.05,-0.05,2.0
5054,TOI-2096 b,1,1,2,4,2,48.4809,0.0982,-0.0978,48.4809,0.0982,-0.0978,1.0
5055,TOI-2096 c,2,1,2,4,2,48.4809,0.0982,-0.0978,48.4809,0.0982,-0.0978,1.0
5056,TOI-2109 b,1,1,1,4,2,262.041,2.753,-2.698,262.041,2.753,-2.698,0.0
5057,TOI-2136 b,1,1,1,4,2,33.3631,0.06425,-0.06425,33.3631,0.06425,-0.06425,3.0
5058,TOI-2145 b,1,1,1,4,2,224.731,1.102,-1.092,224.731,1.102,-1.092,0.0
5059,TOI-2152 A b,1,3,1,4,2,303.006,3.11,-3.049,303.006,3.11,-3.049,0.0
5060,TOI-2154 b,1,1,1,4,2,296.46,2.174,-2.143,296.46,2.174,-2.143,0.0
5061,TOI-2158 b,1,1,1,4,2,198.473,1.403,-1.383,198.473,1.403,-1.383,1.0
5062,TOI-216.01,2,1,2,4,2,177.945,0.883,-0.875,177.945,0.883,-0.875,2.0
5063,TOI-216.02,1,1,2,4,2,177.945,0.883,-0.875,177.945,0.883,-0.875,2.0
5064,TOI-2180 b,1,1,1,4,2,116.685,0.267,-0.266,116.685,0.267,-0.266,1.0
5065,TOI-2184 b,1,1,1,4,2,788.317,13.414,-12.98,788.317,13.414,-12.98,0.0
5066,TOI-2193 A b,1,2,1,4,2,337.064,2.385,-2.351,337.064,2.385,-2.351,0.0
5067,TOI-2194 b,1,1,1,4,2,19.5711,0.0377,-0.0376,19.5711,0.0377,-0.0376,0.0
5068,TOI-2196 b,1,1,1,4,2,259.947,2.036,-2.005,259.947,2.036,-2.005,0.0
5069,TOI-220 b,1,1,1,4,2,90.7402,0.1715,-0.1709,90.7402,0.1715,-0.1709,0.0
5070,TOI-2202 b,1,1,2,4,2,235.933,1.051,-1.041,235.933,1.051,-1.041,0.0
5071,TOI-2202 c,2,1,2,10,1,235.933,1.051,-1.041,235.933,1.051,-1.041,0.0
5072,TOI-2207 b,1,1,1,4,2,373.345,6.487,-6.273,373.345,6.487,-6.273,0.0
5073,TOI-2236 b,1,1,1,4,2,355.59,2.461,-2.427,355.59,2.461,-2.427,0.0
