pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,sy_dist,sy_disterr1,sy_disterr2,pl_nnotes
3160.00000000,62.00000000,-62.00000000,0,544.0240000,18.8765000,-18.8765000,1
8799.00000000,240.00000000,-240.00000000,0,544.0240000,18.8765000,-18.8765000,1
,,,,5800.0000000,600.0000000,-700.0000000,2
,,,,3200.0000000,400.0000000,-400.0000000,6
,,,,4100.0000000,400.0000000,-400.0000000,5
3285.00000000,3285.00000000,-1095.00000000,0,6600.0000000,1000.0000000,-1000.0000000,1
1788.50000000,584.00000000,-547.50000000,0,1510.0000000,110.0000000,-120.0000000,2
4927.50000000,3540.50000000,-1752.00000000,0,1510.0000000,110.0000000,-120.0000000,2
,,,,4000.0000000,1500.0000000,-1500.0000000,2
2557.00000000,,,0,2760.0000000,380.0000000,-380.0000000,3
,,,,5900.0000000,900.0000000,-1400.0000000,1
,,,,8100.0000000,,,2
,,,,6800.0000000,1100.0000000,-1100.0000000,1
,,,,6100.0000000,1300.0000000,-1700.0000000,5
,,,,2570.0000000,610.0000000,-610.0000000,2
,,,,4380.0000000,510.0000000,-450.0000000,2
,,,,4019.0000000,380.0000000,-380.0000000,2
,,,,4019.0000000,380.0000000,-380.0000000,2
,,,,1760.0000000,130.0000000,-130.0000000,3
,,,,4970.0000000,290.0000000,-290.0000000,4
,,,,1300.0000000,600.0000000,-800.0000000,2
,,,,6700.0000000,1100.0000000,-1200.0000000,2
,,,,6320.0000000,830.0000000,-1040.0000000,1
,,,,2600.0000000,500.0000000,-700.0000000,12
,,,,3040.0000000,310.0000000,-310.0000000,2
,,,,3900.0000000,1500.0000000,-1300.0000000,1
,,,,911.0000000,70.0000000,-70.0000000,6
,,,,3220.0000000,470.0000000,-350.0000000,6
,,,,6300.0000000,1100.0000000,-1600.0000000,1
,,,,6900.0000000,1000.0000000,-1200.0000000,2
,,,,3500.0000000,200.0000000,-200.0000000,4
,,,,7730.0000000,1140.0000000,-2840.0000000,1
,,,,2670.0000000,770.0000000,-1410.0000000,5
,,,,6400.0000000,1280.0000000,-1870.0000000,3
,,,,6400.0000000,1280.0000000,-1870.0000000,2
,,,,6860.0000000,1110.0000000,-1110.0000000,1
,,,,8200.0000000,900.0000000,-900.0000000,1
,,,,1200.0000000,1100.0000000,-500.0000000,4
,,,,3300.0000000,,,16
,,,,4230.0000000,1510.0000000,-1640.0000000,1
,,,,6700.0000000,1000.0000000,-1300.0000000,3
,,,,7070.0000000,1000.0000000,-1090.0000000,6
,,,,6500.0000000,1300.0000000,-1900.0000000,2
,,,,3410.0000000,1340.0000000,-1420.0000000,9
,,,,3730.0000000,660.0000000,-670.0000000,3
,,,,8120.0000000,690.0000000,-690.0000000,9
1220.00000000,1900.00000000,-300.00000000,0,6770.0000000,80.0000000,-90.0000000,4
,,,,3910.0000000,420.0000000,-460.0000000,10
,,,,,,,4
,,,,4705.0000000,1468.0000000,-1763.0000000,4
,,,,5915.0000000,1123.0000000,-1478.0000000,2
,,,,5200.0000000,500.0000000,-500.0000000,2
,,,,5800.0000000,1800.0000000,-2100.0000000,2
,,,,3950.0000000,1870.0000000,-1310.0000000,1
,,,,5670.0000000,1110.0000000,-1520.0000000,1
,,,,7250.0000000,1060.0000000,-1400.0000000,1
,,,,,,,2
,,,,3930.0000000,1490.0000000,-910.0000000,6
,,,,860.0000000,50.0000000,-50.0000000,5
,,,,7490.0000000,910.0000000,-880.0000000,1
,,,,7290.0000000,1010.0000000,-1330.0000000,3
,,,,6400.0000000,770.0000000,-1510.0000000,7
,,,,6540.0000000,950.0000000,-1230.0000000,4
,,,,7700.0000000,600.0000000,-600.0000000,1
,,,,5600.0000000,1400.0000000,-1600.0000000,6
,,,,7000.0000000,900.0000000,-2200.0000000,6
,,,,773.0000000,102.0000000,-99.0000000,2
,,,,7060.0000000,930.0000000,-1150.0000000,
,,,,5650.0000000,750.0000000,-750.0000000,4
,,,,7580.0000000,1150.0000000,-1350.0000000,2
5480.00000000,1200.00000000,-1200.00000000,0,3200.0000000,500.0000000,-500.0000000,7
,,,,4050.0000000,1780.0000000,-1160.0000000,14
,,,,6620.0000000,910.0000000,-860.0000000,1
,,,,6500.0000000,1060.0000000,-1750.0000000,
,,,,6500.0000000,1200.0000000,-2200.0000000,1
,,,,7100.0000000,1100.0000000,-1500.0000000,4
,,,,7100.0000000,1100.0000000,-1500.0000000,4
,,,,5760.0000000,1430.0000000,-2480.0000000,4
,,,,5700.0000000,1820.0000000,-2420.0000000,3
,,,,7400.0000000,510.0000000,-880.0000000,2
,,,,1550.0000000,1260.0000000,-540.0000000,5
,,,,2510.0000000,900.0000000,-610.0000000,4
,,,,5370.0000000,1500.0000000,-1420.0000000,3
,,,,6220.0000000,1030.0000000,-1510.0000000,1
,,,,7880.0000000,1180.0000000,-1000.0000000,2
,,,,7600.0000000,1200.0000000,-900.0000000,2
,,,,6370.0000000,820.0000000,-820.0000000,7
,,,,5830.0000000,1210.0000000,-1850.0000000,1
,,,,6980.0000000,910.0000000,-900.0000000,1
,,,,5830.0000000,1040.0000000,-1550.0000000,0
,,,,4400.0000000,1150.0000000,-1020.0000000,4
,,,,4400.0000000,1150.0000000,-1020.0000000,4
,,,,5630.0000000,1710.0000000,-1710.0000000,1
,,,,3630.0000000,1220.0000000,-1640.0000000,1
,,,,980.0000000,210.0000000,-210.0000000,4
,,,,6800.0000000,600.0000000,-900.0000000,5
,,,,5900.0000000,1200.0000000,-2700.0000000,4
,,,,5600.0000000,1700.0000000,-2200.0000000,6
3.10127800,,,0,1344.9700000,111.6650000,-111.6650000,3
4.01444630,0.00000100,-0.00000100,0,1068.3300000,64.7950000,-64.7950000,2
1.43247520,,,0,566.4590000,11.4890000,-11.0500000,1
1.68986800,,,0,2012.6200000,231.8200000,-231.8200000,2
3.97910000,0.00001000,-0.00001000,0,2501.7500000,399.8550000,-399.8550000,0
3.67724000,0.00003000,-0.00003000,0,1515.2600000,109.8250000,-109.8250000,0
1.21191890,,,0,282.8391387,1.8260854,-1.8260854,2
2.48553350,0.00000070,-0.00000070,0,1627.6300000,80.2800000,-73.2000000,2
7300000.00000000,3650000.00000000,-3650000.00000000,0,136.1655920,7.5282084,-7.5282084,1
43500.00000000,,,0,113.0640000,0.5230000,-0.5190000,3
,,,,113.0640000,0.5230000,-0.5190000,3
138.31700000,0.04000000,-0.02700000,0,1033.1600000,,,1
282.52550000,0.00100000,-0.00100000,0,343.8630000,3.6310000,-3.5570000,1
3.16062960,0.00000157,-0.00000157,0,747.9590000,46.4025000,-46.4025000,0
10140.00000000,11.00000000,-11.00000000,0,504.9331206,278.1322545,-278.1322545,0
25.26200000,0.00300000,-0.00300000,0,600.0000000,100.0000000,-100.0000000,1
66.54190000,0.00010000,-0.00010000,0,600.0000000,100.0000000,-100.0000000,1
98.21140000,0.00020000,-0.00020000,0,600.0000000,100.0000000,-100.0000000,1
,,,,,,,1
0.09070629,0.00000000,0.00000000,0,1200.0000000,300.0000000,-300.0000000,
0.32296400,0.00000001,-0.00000001,0,230.0000000,90.0000000,-50.0000000,1
44000.00000000,40000.00000000,-10000.00000000,0,47.0648000,0.1347000,-0.1338000,0
4.42640000,0.00700000,-0.00700000,0,180.6400000,2.4880000,-2.4230000,0
2.14610000,0.00003000,-0.00003000,0,182.7140000,1.0630000,-1.0510000,1
4850.00000000,4560.00000000,-1750.00000000,0,182.7140000,1.0630000,-1.0510000,1
11.18680000,0.00290000,-0.00310000,0,1.3011900,0.0003400,-0.0003500,1
1.42002420,0.00000022,-0.00000022,0,185.6150000,0.8050000,-0.7970000,2
1.64532100,0.00001000,-0.00001000,0,559.0680000,6.0850000,-5.9570000,0
1.33711647,0.00000026,-0.00000026,0,181.3740000,1.2180000,-1.2030000,1
2.50792040,,,0,735.6010000,33.4630000,-30.7230000,0
1.80535640,,,0,329.0360000,2.8910000,-2.8430000,0
2.87923190,,,0,367.6580000,8.0890000,-7.7550000,0
3.50619500,0.00001800,-0.00001800,0,100.8480000,0.4640000,-0.4600000,1
2.03204600,0.00000970,-0.00001400,0,705.9810000,26.0660000,-24.3050000,1
3.71495000,0.00100000,-0.00100000,0,281.4980000,2.5880000,-2.5430000,0
1.54073100,0.00003800,-0.00003800,0,213.7710000,0.8400000,-0.8340000,0
,,,,136.6500000,0.7880000,-0.7790000,3
,,,,143.5900000,1.5420000,-1.5110000,4
4343.50000000,36.50000000,-36.50000000,0,21.1916000,0.0110000,-0.0110000,1
9.86580000,0.00700000,-0.00700000,0,3.3745400,0.0008050,-0.0008050,1
,,,,11.5094000,0.0202500,-0.0202500,4
10.77000000,0.01000000,-0.01000000,0,11.2103000,0.0107000,-0.0107000,0
,,,,112.3172158,5.4094838,-5.4094838,4
1.79600000,,,0,8500.0000000,,,0
4.20000000,,,0,8500.0000000,,,0
10.79000000,0.14000000,-0.14000000,0,121.4020000,0.5690000,-0.5630000,1
,,,,505.0000000,47.0000000,-47.0000000,4
200.45200000,0.01100000,-0.01100000,0,250.9560000,3.2540000,-3.1720000,0
15.16886500,0.00001800,-0.00001800,0,306.0630000,2.0510000,-2.0250000,0
3.66002800,0.00000600,-0.00000600,0,505.7030000,5.1260000,-5.0250000,0
76.80000000,0.06000000,-0.06000000,0,285.5840000,2.7900000,-2.7380000,0
155.30000000,0.70000000,-0.70000000,0,285.5840000,2.7900000,-2.7380000,0
9.13970300,0.00019000,-0.00019700,0,129.8040000,0.5600000,-0.5550000,2
35.80600000,0.45300000,-0.38100000,0,129.8040000,0.5600000,-0.5550000,2
4.11296000,0.00150000,-0.00150000,0,82.1733000,0.1635000,-0.1629000,0
7.97200000,0.01800000,-0.02400000,0,82.1733000,0.1635000,-0.1629000,0
6.44386800,0.00002500,-0.00002500,0,68.0726000,0.3639000,-0.3601000,0
12.22657400,0.00004600,-0.00004300,0,68.0726000,0.3639000,-0.3601000,0
0.60473280,0.00000320,-0.00000320,0,61.4592000,0.0943500,-0.0943500,1
4.07823870,0.00000240,-0.00000250,0,281.3140000,2.0310000,-2.0030000,0
4.06649900,0.00004600,-0.00004500,0,58.2609000,0.1700000,-0.1691000,0
8.35038100,0.00003200,-0.00003300,0,58.2609000,0.1700000,-0.1691000,0
4.17278000,0.00024000,-0.00018000,0,84.5362000,0.1583000,-0.1577000,0
6.25725000,0.00017000,-0.00025000,0,84.5362000,0.1583000,-0.1577000,0
12.51937000,0.00037000,-0.00041000,0,84.5362000,0.1583000,-0.1577000,0
18.79920000,0.00170000,-0.00150000,0,84.5362000,0.1583000,-0.1577000,0
26.31620000,0.00170000,-0.00130000,0,84.5362000,0.1583000,-0.1577000,0
39.53870000,0.00360000,-0.00300000,0,84.5362000,0.1583000,-0.1577000,0
2.10319500,0.00001200,-0.00001100,0,302.8190000,3.5420000,-3.4620000,0
2.49198630,0.00000300,-0.00000310,0,37.8871000,0.0516000,-0.0516000,1
5.07803000,0.00001500,-0.00001500,0,62.1180000,0.2165000,-0.2151000,0
91.68278000,0.00032000,-0.00041000,0,138.4110000,0.3870000,-0.3860000,2
27.36397000,0.00011000,-0.00011000,0,100.6410000,0.5730000,-0.5660000,0
24.24558600,0.00006400,-0.00006600,0,27.6227000,0.0609000,-0.0609000,0
3.44471400,0.00009000,-0.00009000,0,39.6345000,0.0478000,-0.0478000,2
4.30744000,0.00002000,-0.00002000,0,169.4220000,0.6730000,-0.6690000,1
5.90414400,0.00008300,-0.00008300,0,169.4220000,0.6730000,-0.6690000,1
18.65590000,0.00048000,-0.00048000,0,169.4220000,0.6730000,-0.6690000,1
37.92160000,0.00100000,-0.00100000,0,169.4220000,0.6730000,-0.6690000,1
4.65382000,0.00033000,-0.00031000,0,111.0590000,0.4440000,-0.4400000,0
9.15059000,0.00070000,-0.00082000,0,111.0590000,0.4440000,-0.4400000,0
19.98000000,0.00500000,-0.00560000,0,111.0590000,0.4440000,-0.4400000,0
3.47797800,0.00000190,-0.00000170,0,118.1060000,0.3750000,-0.3720000,0
3.12746300,0.00000500,-0.00000500,0,73.5977000,0.1607000,-0.1601000,0
7.49313400,0.00002000,-0.00002000,0,73.5977000,0.1607000,-0.1601000,0
16.60816400,0.00008300,-0.00008300,0,73.5977000,0.1607000,-0.1601000,0
10.89484300,0.00006700,-0.00006600,0,36.0118000,0.0295000,-0.0295000,0
18.80151000,0.00067000,-0.00069000,0,36.0118000,0.0295000,-0.0295000,0
8.15770940,0.00000450,-0.00000450,0,109.5570000,0.5450000,-0.5400000,3
3.31599000,0.00002000,-0.00002000,0,137.5720000,0.4030000,-0.4010000,0
8.68900000,0.00800000,-0.00800000,0,137.5720000,0.4030000,-0.4010000,0
14.47567000,0.00021000,-0.00021000,0,75.5759000,0.1549500,-0.1549500,0
2.69983500,0.00000400,-0.00000300,0,114.8650000,0.3220000,-0.3210000,0
443.00000000,11.00000000,-13.00000000,0,114.8650000,0.3220000,-0.3210000,0
3.94437150,0.00000580,-0.00000580,0,323.2650000,2.8450000,-2.7970000,0
4.53716400,0.00001200,-0.00001200,0,319.0360000,2.0010000,-1.9780000,0
2.10970190,0.00001200,-0.00001100,0,163.6780000,0.9930000,-0.9810000,1
4.72021900,0.00001100,-0.00001100,0,200.4920000,1.2020000,-1.1880000,1
95.17400000,0.03100000,-0.03500000,0,399.0170000,3.1620000,-3.1130000,3
215.50000000,3.30000000,-3.30000000,0,399.0170000,3.1620000,-3.1130000,1
11.07085000,0.00002400,-0.00003000,0,42.4061000,0.0764000,-0.0762000,0
1.45203580,0.00000980,-0.00000980,0,32.4778000,0.0225000,-0.0225000,0
1.06975680,0.00000280,-0.00000280,0,55.0135000,0.0775000,-0.0772000,1
12.99720000,0.00060000,-0.00060000,0,155.1410000,0.6630000,-0.6570000,0
2.65023700,0.00000300,-0.00000300,0,148.9250000,1.0340000,-1.0200000,0
0.40906770,0.00000030,-0.00000030,0,41.1659000,0.0618000,-0.0615000,0
0.47026940,0.00000440,-0.00000440,0,125.4630000,0.3370000,-0.3350000,0
16.06600000,0.02400000,-0.02400000,0,125.4630000,0.3370000,-0.3350000,0
11.06201000,0.00002000,-0.00002000,0,30.5212000,0.0392000,-0.0390000,0
1.88051360,0.00000240,-0.00000260,0,24.7399000,0.0469000,-0.0467000,1
15.53248200,0.00003400,-0.00003300,0,24.7399000,0.0469000,-0.0467000,1
2.52709300,0.00000400,-0.00000300,0,51.9503000,0.0745000,-0.0745000,3
18.08816000,0.00006000,-0.00008000,0,51.9503000,0.0745000,-0.0745000,3
10.18024900,0.00001500,-0.00001500,0,152.8920000,0.9150000,-0.9050000,0
5.85748700,0.00008900,-0.00009700,0,336.2670000,1.9270000,-1.9050000,0
2.05601400,0.00000200,-0.00000200,0,247.0540000,1.3680000,-1.3540000,0
1.90260300,0.00001100,-0.00001100,0,225.8880000,1.6900000,-1.6660000,0
2.08454350,0.00000230,-0.00000230,0,355.6830000,2.8480000,-2.8040000,0
5.33175100,0.00001100,-0.00001100,0,336.6080000,8.3890000,-7.9980000,0
4.23130600,0.00006300,-0.00005700,0,411.7190000,8.1630000,-7.8570000,0
0.98934550,0.00000600,-0.00000600,0,35.2736000,0.0527000,-0.0526000,1
103.00000000,5.80000000,-4.50000000,0,35.2736000,0.0527000,-0.0526000,0
502.00000000,16.00000000,-16.00000000,0,111.2760000,0.3710000,-0.3680000,0
10.98462000,0.00046000,-0.00051000,0,168.0670000,0.6900000,-0.6840000,0
40.74976000,0.00002200,-0.00021000,0,168.0670000,0.6900000,-0.6840000,0
4.80263450,0.00000400,-0.00000390,0,37.2209000,0.0617000,-0.0614000,0
0.66914060,0.00000360,-0.00000360,0,37.6153000,0.0728000,-0.0725000,1
2.25544770,0.00000630,-0.00000630,0,407.8400000,4.2370000,-4.1520000,0
1.76669570,0.00000540,-0.00000540,0,30.7947000,0.0391000,-0.0391000,0
3.77015000,0.00010000,-0.00010000,0,124.6800000,0.5900000,-0.5840000,0
389.20000000,3.90000000,-3.90000000,0,124.6800000,0.5900000,-0.5840000,0
3.13427910,0.00000710,-0.00000630,0,45.1309000,0.0680500,-0.0680500,3
2.50031100,0.00000400,-0.00000400,0,64.9172000,0.3581000,-0.3544000,2
24.28342900,0.00004300,-0.00004300,0,81.2271000,0.1773000,-0.1766000,0
9.47725000,0.00064000,-0.00079000,0,342.8310000,7.3710000,-7.0710000,0
3.49151000,0.00006200,-0.00005700,0,60.7980000,0.1363500,-0.1363500,0
2.38839000,0.00031000,-0.00066000,0,99.5561000,0.1172000,-0.1172000,0
4.49290000,0.00380000,-0.00270000,0,99.5561000,0.1172000,-0.1172000,0
9.04970000,0.00490000,-0.00320000,0,99.5561000,0.1172000,-0.1172000,0
18.85019000,0.00013000,-0.00013000,0,40.0654000,0.0423000,-0.0423000,4
1.91455800,0.00001800,-0.00001800,0,62.6990000,0.2074000,-0.2061000,0
3.23845000,0.00002000,-0.00001900,0,62.6990000,0.2074000,-0.2061000,0
6.55770000,0.00001600,-0.00001600,0,62.6990000,0.2074000,-0.2061000,0
9.96188100,0.00004200,-0.00004200,0,62.6990000,0.2074000,-0.2061000,0
15.23191500,0.00011500,-0.00009500,0,62.6990000,0.2074000,-0.2061000,0
20.70950000,0.00014000,-0.00011000,0,62.6990000,0.2074000,-0.2061000,1
3.20866400,0.00001500,-0.00001500,0,229.0670000,2.3880000,-2.3400000,0
0.54937200,0.00000700,-0.00000700,0,42.5775000,0.0622000,-0.0620000,0
4.53200000,0.00000200,-0.00000200,0,96.2338000,0.5781000,-0.5714000,0
3.71307650,0.00000170,-0.00000170,0,128.2300000,0.7110000,-0.7040000,0
4.86067400,0.00000500,-0.00000500,0,248.5040000,3.6480000,-3.5460000,0
9.57390000,0.00020000,-0.00010000,0,223.4650000,2.2600000,-2.2160000,0
1.24362580,0.00000150,-0.00000150,0,165.1050000,1.0060000,-0.9940000,0
63.48347000,0.00010000,-0.00010000,0,224.3850000,1.1730000,-1.1610000,0
1.06621070,0.00000140,-0.00000140,0,45.8640000,0.0648000,-0.0645000,0
29.02000000,0.36000000,-0.23000000,0,128.4380000,0.2500000,-0.2500000,0
0.94667944,0.00000047,-0.00000047,0,415.1350000,2.9290000,-2.8890000,0
10.21520000,0.00006000,-0.00006000,0,23.7262000,0.0265500,-0.0265500,0
3.09833000,0.00002100,-0.00001900,0,175.7130000,0.7600000,-0.7540000,1
9.12705500,0.00000730,-0.00000720,0,175.7130000,0.7600000,-0.7540000,1
52.97818000,0.00004000,-0.00004000,0,113.8250000,0.3470000,-0.3450000,0
7.43558300,0.00002200,-0.00002200,0,27.9956000,0.0214000,-0.0213000,0
8.87209820,0.00000770,-0.00000770,0,335.9850000,2.4340000,-2.4000000,1
1.49718420,0.00000310,-0.00000330,0,289.6680000,2.2250000,-2.1910000,0
13.79019000,0.00065000,-0.00084000,0,116.5670000,0.2920000,-0.2900000,1
0.73631040,0.00000030,-0.00000030,0,47.7465000,0.1100000,-0.1095000,0
10.35509000,0.00020000,-0.00014000,0,41.9091000,0.0528000,-0.0526000,1
21.01538000,0.00084000,-0.00074000,0,41.9091000,0.0528000,-0.0526000,1
35.12537000,0.00067000,-0.00067000,0,41.9091000,0.0528000,-0.0526000,1
10.50534000,0.00007000,-0.00008000,0,62.3446000,0.0833500,-0.0833500,0
6.07842470,0.00000960,-0.00000960,0,114.5490000,0.3420000,-0.3390000,0
17.66484000,0.00007000,-0.00007000,0,41.9176000,0.0500000,-0.0500000,2
28.17232000,0.00014000,-0.00014000,0,41.9176000,0.0500000,-0.0500000,2
3.11906330,0.00001000,-0.00000930,0,48.4809000,0.0982000,-0.0978000,1
6.38784000,0.00001200,-0.00001200,0,48.4809000,0.0982000,-0.0978000,1
0.67247414,0.00000003,-0.00000028,0,262.0410000,2.7530000,-2.6980000,0
7.85192800,0.00001800,-0.00001600,0,33.3631000,0.0642500,-0.0642500,3
10.26075000,0.00083000,-0.00082000,0,224.7310000,1.1020000,-1.0920000,0
3.37735120,0.00000600,-0.00000610,0,303.0060000,3.1100000,-3.0490000,0
3.82408010,0.00000250,-0.00000250,0,296.4600000,2.1740000,-2.1430000,0
8.60077000,0.00003000,-0.00003000,0,198.4730000,1.4030000,-1.3830000,1
34.52552800,,,0,177.9450000,0.8830000,-0.8750000,2
17.16073000,,,0,177.9450000,0.8830000,-0.8750000,2
260.79000000,0.59000000,-0.58000000,0,116.6850000,0.2670000,-0.2660000,1
6.90683000,0.00009000,-0.00009000,0,788.3170000,13.4140000,-12.9800000,0
2.12257350,0.00000160,-0.00000160,0,337.0640000,2.3850000,-2.3510000,0
15.33759700,0.00158500,-0.00161600,0,19.5711000,0.0377000,-0.0376000,0
1.19472680,0.00000790,-0.00000930,0,259.9470000,2.0360000,-2.0050000,0
10.69526400,0.00008600,-0.00008600,0,90.7402000,0.1715000,-0.1709000,0
11.91010000,0.00220000,-0.00360000,0,235.9330000,1.0510000,-1.0410000,0
24.67440000,0.02580000,-0.03390000,0,235.9330000,1.0510000,-1.0410000,0
8.00196800,0.00002400,-0.00002500,0,373.3450000,6.4870000,-6.2730000,0
3.53159020,0.00000260,-0.00000260,0,355.5900000,2.4610000,-2.4270000,0
35.18934600,0.00009000,-0.00009000,0,57.7911000,0.1053000,-0.1049000,0
0.35247280,0.00000470,-0.00000470,0,101.2510000,0.2840000,-0.2830000,0
27.26955000,0.00013000,-0.00010000,0,42.4090000,0.0470000,-0.0470000,1
2.99432000,0.00008000,-0.00008000,0,536.0460000,5.9770000,-5.8500000,0
22.65398000,0.00002000,-0.00002000,0,313.9960000,1.9800000,-1.9560000,0
4.01975170,0.00000430,-0.00000430,0,219.6140000,1.7150000,-1.6890000,0
5.43609800,0.00003900,-0.00003900,0,38.0749000,0.2292000,-0.2265000,0
3.07668960,0.00000650,-0.00000650,0,55.4190000,0.2536000,-0.2512000,0
0.78269420,0.00000370,-0.00000370,0,59.5362000,0.2878000,-0.2852000,0
4.34740320,0.00000790,-0.00000780,0,327.9270000,3.2480000,-3.1850000,0
1.30600110,0.00001020,-0.00001020,0,28.5147000,0.0278000,-0.0278000,0
7.39722500,0.00002600,-0.00002300,0,22.0337000,0.0334000,-0.0333000,0
15.66949400,0.00092600,-0.00100400,0,23.9258000,0.0232000,-0.0233000,0
0.37112810,0.00000050,-0.00000050,0,48.5820000,0.2487000,-0.2462000,0
19.10471800,0.00002300,-0.00002400,0,36.6113000,0.0346000,-0.0345000,0
10.65566900,0.00003800,-0.00003800,0,285.2890000,3.5640000,-3.4790000,0
3.73825200,0.00000400,-0.00000400,0,275.2650000,4.2040000,-4.0820000,0
4.93777000,0.00002800,-0.00002900,0,99.5230000,0.4374000,-0.4336000,1
23.28560000,0.00170000,-0.00170000,0,395.3980000,2.2530000,-2.2290000,0
49.25190000,0.00040000,-0.00040000,0,395.3980000,2.2530000,-2.2290000,0
7.99403700,,,0,107.1180000,0.4740000,-0.4700000,0
5.98394400,0.00001300,-0.00001300,0,504.7750000,5.2190000,-5.1150000,0
18.38818000,0.00085000,-0.00084000,0,76.9028000,0.1953000,-0.1943000,0
2.98876150,0.00000220,-0.00000220,0,361.8570000,6.3490000,-6.1380000,0
4.52072650,0.00000490,-0.00000490,0,566.1890000,6.4700000,-6.3280000,0
5.45664000,0.00001100,-0.00001100,0,373.6750000,5.9530000,-5.7720000,0
61.62770000,0.00020000,-0.00020000,0,200.2730000,0.8320000,-0.8260000,0
11.14529000,0.00003000,-0.00003000,0,43.9320000,0.1174000,-0.1168000,0
4.88097400,0.00002300,-0.00003700,0,344.0450000,3.3420000,-3.2790000,1
6.20340000,0.00010000,-0.00010000,0,393.4430000,6.4570000,-6.2560000,0
3.69771040,0.00000370,-0.00000370,0,57.0225000,0.0757000,-0.0756000,1
3.36015380,0.00000480,-0.00000480,0,22.4793000,0.0135500,-0.0135500,1
5.66057310,0.00000310,-0.00000310,0,22.4793000,0.0135500,-0.0135500,1
11.37957300,0.00001300,-0.00001300,0,22.4793000,0.0135500,-0.0135500,1
3.99400000,0.00040000,-0.00040000,0,64.6692000,0.1382500,-0.1382500,0
4.80849830,0.00000570,-0.00000560,0,350.3430000,6.0180000,-5.8210000,0
1.96229325,0.00000082,-0.00000082,0,494.8180000,6.6470000,-6.4770000,0
4.03970900,0.00000240,-0.00000230,0,312.6740000,2.2650000,-2.2330000,0
3.55140580,0.00000770,-0.00000780,0,460.9950000,7.7190000,-7.4730000,0
2.35056140,0.00000250,-0.00000250,0,,,,0
3.90149710,0.00000310,-0.00000310,0,389.9160000,3.1960000,-3.1460000,0
1.92690700,0.00012800,-0.00013400,0,113.0480000,0.4560000,-0.4530000,0
2.59261842,0.00000041,-0.00000041,0,72.8110000,0.5346000,-0.5270000,0
0.77703800,0.00000100,-0.00000100,0,222.8520000,3.7500000,-3.6290000,0
2.01802310,0.00000430,-0.00000440,0,217.1930000,2.7480000,-2.6810000,0
18.09547000,0.00003000,-0.00003000,0,366.9870000,4.2590000,-4.1640000,0
5.87689180,0.00000690,-0.00000690,0,277.8990000,2.5050000,-2.4610000,0
3.11999900,0.00000790,-0.00000790,0,,,,0
3.93655100,0.00000500,-0.00000600,0,130.0910000,0.5480000,-0.5450000,0
3.24607500,0.00001200,-0.00001200,0,396.3780000,6.0300000,-5.8550000,0
9.08851600,0.00002600,-0.00002700,0,176.4360000,1.2240000,-1.2080000,0
2.15484900,0.00000100,-0.00000100,0,112.7100000,0.5860000,-0.5790000,1
3.43875300,0.00000400,-0.00000400,0,181.1390000,1.1940000,-1.1790000,0
4.67473730,0.00000380,-0.00000380,0,79.7634000,0.2243000,-0.2230000,0
2.89897270,0.00000380,-0.00000390,0,421.7450000,4.6610000,-4.5610000,0
3.24431410,0.00000550,-0.00000550,0,558.1410000,13.0450000,-12.4730000,0
4.54456970,0.00000940,-0.00000940,0,43.1448000,0.1690000,-0.1678000,1
3.49362640,0.00000380,-0.00000380,0,465.9920000,6.5860000,-6.4080000,0
6.60766200,0.00001600,-0.00001500,0,516.0870000,5.9170000,-5.7880000,0
4.35332600,0.00000500,-0.00000500,0,108.8830000,0.4330000,-0.4280000,1
1.34833500,0.00000300,-0.00000200,0,177.5040000,0.9940000,-0.9820000,0
5.41465400,0.00000700,-0.00000700,0,177.5040000,0.9940000,-0.9820000,0
14.70886000,0.00003000,-0.00003000,0,177.5040000,0.9940000,-0.9820000,0
762.00000000,90.00000000,-90.00000000,-1,177.5040000,0.9940000,-0.9820000,0
3.17748350,0.00000094,-0.00000094,0,301.6760000,2.2250000,-2.1930000,0
4.04029500,0.00001500,-0.00001400,0,62.7792000,0.1161000,-0.1156000,2
9.57308300,0.00001400,-0.00001400,0,62.7792000,0.1161000,-0.1156000,2
56.39879000,0.00010000,-0.00010000,0,319.6320000,3.3510000,-3.2830000,0
3.80161220,0.00000650,-0.00000650,0,334.9930000,3.3130000,-3.2500000,0
4.06644280,0.00000580,-0.00000580,0,205.3870000,1.1970000,-1.1840000,0
4.90198040,0.00000520,-0.00000520,0,69.3649000,0.3243000,-0.3215000,0
3.58191940,0.00000110,-0.00000110,0,189.0110000,0.9885000,-0.9885000,1
5.19672000,0.00049000,-0.00049000,0,74.7969000,0.2041000,-0.2029000,1
16.06819000,0.00035000,-0.00035000,0,74.7969000,0.2041000,-0.2029000,1
9.15120100,0.00003600,-0.00003700,0,108.9320000,0.6420000,-0.6340000,0
0.49004700,0.00001000,-0.00000700,0,32.5686000,0.0312000,-0.0311000,0
4.84940000,0.00030000,-0.00020000,0,32.5686000,0.0312000,-0.0311000,0
12.46103000,0.00002000,-0.00002000,0,32.5686000,0.0312000,-0.0311000,0
2.92230000,0.00015000,-0.00015000,0,717.1280000,10.7220000,-10.4160000,0
5.53824980,0.00000570,-0.00000580,0,61.5204000,0.1022000,-0.1022000,0
10.68871600,0.00001500,-0.00001500,0,61.5204000,0.1022000,-0.1022000,0
