Unnamed: 0,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
3813,1,1,2,4,2,935.446,19.9715,-19.9715,935.446,19.9715,-19.9715,1.0
2640,1,1,1,4,2,2002.96,104.43,-94.76,2002.96,104.43,-94.76,1.0
4608,1,1,1,4,2,608.738,8.995,-8.741,608.738,8.995,-8.741,1.0
594,1,1,2,1,1,26.1804,0.0516,-0.0515,26.1804,0.0516,-0.0515,2.0
2627,2,1,5,4,2,891.092,17.021,-16.404,891.092,17.021,-16.404,1.0
450,1,1,1,4,1,414.537,3.545,-3.487,414.537,3.545,-3.487,0.0
2298,1,1,1,4,2,1105.95,42.89,-42.89,1105.95,42.89,-42.89,1.0
3881,2,2,4,4,2,153.676,0.455,-0.453,153.676,0.455,-0.453,2.0
4054,1,1,1,4,2,666.146,8.142,-7.952,666.146,8.142,-7.952,1.0
2154,1,1,1,4,2,1657.36,79.845,-79.845,1657.36,79.845,-79.845,1.0
5372,1,1,1,4,1,383.829,6.437,-6.231,383.829,6.437,-6.231,0.0
2572,1,1,1,4,2,1017.82,49.52,-45.196,1017.82,49.52,-45.196,1.0
1583,1,1,1,4,2,333.042,3.021,-2.968,333.042,3.021,-2.968,0.0
2259,1,1,1,4,2,515.453,5.424,-5.424,515.453,5.424,-5.424,1.0
1174,1,1,1,1,1,73.6123,0.3053,-0.3029,73.6123,0.3053,-0.3029,0.0
4256,1,1,1,4,2,612.838,12.066,-11.616,612.838,12.066,-11.616,1.0
451,1,1,1,4,1,240.707,1.649,-1.628,240.707,1.649,-1.628,0.0
5090,1,1,1,4,2,275.265,4.204,-4.082,275.265,4.204,-4.082,0.0
3625,2,1,3,4,2,778.654,9.2165,-9.2165,778.654,9.2165,-9.2165,1.0
4337,1,1,1,4,2,1157.21,26.01,-24.92,1157.21,26.01,-24.92,1.0
3926,1,1,1,4,2,757.048,11.488,-11.155,757.048,11.488,-11.155,1.0
5406,1,1,1,4,1,197.119,1.632,-1.607,197.119,1.632,-1.607,0.0
1263,1,1,1,1,1,156.456,0.6995,-0.6995,156.456,0.6995,-0.6995,0.0
5332,1,1,1,4,1,114.173,0.591,-0.586,114.173,0.591,-0.586,0.0
999,3,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
4460,4,1,5,4,2,904.326,22.0875,-22.0875,904.326,22.0875,-22.0875,1.0
4647,1,1,1,4,2,1027.8,21.01,-20.19,1027.8,21.01,-20.19,1.0
4453,1,1,1,4,2,983.697,36.336,-36.336,983.697,36.336,-36.336,1.0
192,1,1,2,4,2,16.32,0.0071,-0.0071,16.32,0.0071,-0.0071,1.0
4323,2,1,2,4,2,1239.5,47.37,-44.07,1239.5,47.37,-44.07,1.0
4977,1,1,1,4,2,163.678,0.993,-0.981,163.678,0.993,-0.981,1.0
4862,1,1,1,7,1,7400.0,510.0,-880.0,7400.0,510.0,-880.0,2.0
1665,1,1,1,4,2,687.973,19.924,-18.851,687.973,19.924,-18.851,0.0
4665,1,1,1,4,2,682.522,4.8765,-4.7835,682.522,4.8765,-4.7835,1.0
4889,1,1,1,2,1,136.165592,7.5282084,-7.5282084,136.165592,7.5282084,-7.5282084,1.0
1338,1,1,1,4,2,114.637,0.93,-0.915,114.637,0.93,-0.915,0.0
3538,1,1,2,4,2,1031.95,33.35,-31.36,1031.95,33.35,-31.36,1.0
5418,1,2,1,4,1,222.355,2.888,-2.816,222.355,2.888,-2.816,4.0
2417,1,1,1,4,2,1756.71,99.1,-89.25,1756.71,99.1,-89.25,1.0
4841,1,1,1,7,1,860.0,50.0,-50.0,860.0,50.0,-50.0,5.0
1293,1,1,1,2,3,40.0765,0.2847,-0.2807,40.0765,0.2847,-0.2807,1.0
4161,1,1,1,4,2,587.039,5.071,-4.986,587.039,5.071,-4.986,1.0
4626,1,1,2,4,2,486.105,5.387,-5.387,486.105,5.387,-5.387,1.0
3132,1,1,1,4,2,1057.21,40.825,-40.825,1057.21,40.825,-40.825,0.0
2629,4,1,5,4,2,891.092,17.021,-16.404,891.092,17.021,-16.404,1.0
4994,1,1,1,4,2,152.892,0.915,-0.905,152.892,0.915,-0.905,0.0
3605,2,1,4,4,2,868.477,26.64,-25.126,868.477,26.64,-25.126,1.0
368,1,1,1,4,1,320.639,5.652,-5.463,320.639,5.652,-5.463,0.0
1151,1,1,1,1,1,85.7183,0.78695,-0.78695,85.7183,0.78695,-0.78695,1.0
2177,1,1,1,4,2,431.622,3.244,-3.196,431.622,3.244,-3.196,1.0
3956,2,2,3,1,1,230.869,1.316,-1.301,230.869,1.316,-1.301,1.0
3045,1,1,1,4,2,1006.63,33.13,-31.11,1006.63,33.13,-31.11,0.0
5430,1,1,1,4,1,49.7876,0.11605,-0.11605,49.7876,0.11605,-0.11605,0.0
191,1,1,1,1,1,10.2525,0.0075,-0.0076,10.2525,0.0075,-0.0076,0.0
3407,1,1,2,4,2,648.109,13.332,-13.332,648.109,13.332,-13.332,1.0
108,1,1,1,4,2,2005.76,169.79,-145.71,2005.76,169.79,-145.71,0.0
1890,1,1,1,7,1,4540.0,1670.0,-1670.0,4540.0,1670.0,-1670.0,11.0
4528,1,1,1,4,2,1976.05,146.09,-127.6,1976.05,146.09,-127.6,1.0
3286,1,1,1,4,2,701.255,18.408,-17.505,701.255,18.408,-17.505,0.0
1360,1,1,1,4,2,347.917,8.287,-7.917,347.917,8.287,-7.917,1.0
2535,1,1,1,4,2,1623.24,61.425,-61.425,1623.24,61.425,-61.425,1.0
4814,1,1,1,7,1,7730.0,1140.0,-2840.0,7730.0,1140.0,-2840.0,1.0
5374,1,2,1,4,1,121.944,0.998,-0.983,121.944,0.998,-0.983,3.0
2410,1,1,1,4,2,753.26,10.89,-10.589,753.26,10.89,-10.589,1.0
4789,1,1,2,7,1,1510.0,110.0,-120.0,1510.0,110.0,-120.0,2.0
1702,1,1,1,4,2,200.727,1.54,-1.517,200.727,1.54,-1.517,0.0
3274,1,1,2,4,2,392.739,4.24,-4.152,392.739,4.24,-4.152,0.0
476,1,2,1,1,1,9.2894,0.01424,-0.0142,9.2894,0.01424,-0.0142,3.0
5347,2,2,2,10,2,123.483,0.371,-0.369,123.483,0.371,-0.369,4.0
4119,1,1,1,4,2,638.301,7.173,-7.017,638.301,7.173,-7.017,1.0
3826,1,1,2,4,2,425.0,16.428,-21.729,425.0,16.428,-21.729,1.0
312,1,1,1,4,2,209.229,1.134,-1.121,209.229,1.134,-1.121,0.0
508,1,1,1,1,1,164.742,1.3265,-1.3265,164.742,1.3265,-1.3265,0.0
166,1,1,2,4,2,244.59,3.044,-2.972,244.59,3.044,-2.972,3.0
2197,2,1,2,4,2,574.228,6.899,-6.741,574.228,6.899,-6.741,1.0
3545,4,1,4,4,2,1226.85,116.71,-98.41,1226.85,116.71,-98.41,1.0
3390,1,1,2,4,2,856.417,19.328,-18.506,856.417,19.328,-18.506,1.0
1024,3,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,1.0
1221,2,1,2,1,1,146.6,1.122,-1.122,146.6,1.122,-1.122,0.0
4320,1,1,1,4,2,1065.37,37.63,-35.18,1065.37,37.63,-35.18,1.0
1119,2,1,1,1,1,36.708,0.0562,-0.0559,36.708,0.0562,-0.0559,1.0
5350,1,1,1,4,1,327.602,4.598,-4.474,327.602,4.598,-4.474,0.0
4974,2,1,2,1,3,114.865,0.322,-0.321,114.865,0.322,-0.321,0.0
2063,1,1,1,4,2,405.533,5.621,-5.472,405.533,5.621,-5.472,1.0
3467,2,1,2,4,2,575.988,8.1805,-8.1805,575.988,8.1805,-8.1805,1.0
2458,1,1,1,4,2,1078.46,41.55,-38.63,1078.46,41.55,-38.63,1.0
2464,1,1,4,4,2,66.8624,0.107,-0.107,66.8624,0.107,-0.107,3.0
2689,2,1,4,4,2,399.114,3.956,-3.88,399.114,3.956,-3.88,1.0
4934,2,1,2,1,3,129.804,0.56,-0.555,129.804,0.56,-0.555,2.0
1513,2,1,2,4,2,258.113,2.049,-2.017,258.113,2.049,-2.017,0.0
3824,1,1,2,4,2,801.052,10.7825,-10.7825,801.052,10.7825,-10.7825,1.0
1580,1,1,3,4,2,44.0727,0.10815,-0.10815,44.0727,0.10815,-0.10815,0.0
3593,1,1,3,4,2,719.166,10.3705,-10.3705,719.166,10.3705,-10.3705,1.0
152,1,1,1,4,2,186.197,1.3645,-1.3645,186.197,1.3645,-1.3645,1.0
3024,1,1,2,4,2,695.65,8.646,-8.44,695.65,8.646,-8.44,1.0
3070,1,1,1,4,2,1404.38,54.7,-50.82,1404.38,54.7,-50.82,0.0
5180,1,2,1,4,2,162.229,1.316,-1.295,162.229,1.316,-1.295,1.0
3680,1,1,3,4,2,580.119,12.249,-12.249,580.119,12.249,-12.249,1.0
725,1,1,1,1,1,107.214,1.0755,-1.0755,107.214,1.0755,-1.0755,0.0
2509,1,1,1,4,2,367.0,27.913,-30.161,367.0,27.913,-30.161,1.0
2187,1,1,1,4,2,573.0,10.102,-9.765,573.0,10.102,-9.765,1.0
5515,6,1,4,1,1,3.60304,0.00678,-0.00675,3.60304,0.00678,-0.00675,1.0
1554,1,1,1,4,2,488.152,7.654,-7.425,488.152,7.654,-7.425,0.0
5322,1,1,1,4,1,334.037,6.51,-6.27,334.037,6.51,-6.27,0.0
1965,2,1,2,4,2,1402.82,59.175,-59.175,1402.82,59.175,-59.175,1.0
2618,1,1,1,4,2,555.051,4.8765,-4.7835,555.051,4.8765,-4.7835,1.0
31,5,2,5,1,1,12.5855,0.0124,-0.0123,12.5855,0.0124,-0.0123,4.0
1225,1,1,1,1,1,58.9582,0.1187,-0.1183,58.9582,0.1187,-0.1183,0.0
937,2,1,2,1,1,46.6224,0.1362,-0.1355,46.6224,0.1362,-0.1355,0.0
3864,4,1,4,4,2,625.339,7.385,-7.217,625.339,7.385,-7.217,1.0
752,1,3,1,1,1,40.9727,0.0464,-0.0462,40.9727,0.0464,-0.0462,4.0
1611,1,1,1,4,2,371.823,6.528,-6.31,371.823,6.528,-6.31,0.0
309,1,1,1,2,1,108.5,0.513,-0.508,108.5,0.513,-0.508,1.0
2974,1,1,1,4,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,0.0
3509,2,1,2,4,2,713.964,11.293,-10.952,713.964,11.293,-10.952,1.0
3786,2,1,2,4,2,1167.94,35.395,-35.395,1167.94,35.395,-35.395,1.0
2654,1,1,1,4,2,1441.63,45.93,-43.23,1441.63,45.93,-43.23,1.0
2226,1,1,1,4,2,1175.38,44.33,-41.27,1175.38,44.33,-41.27,1.0
495,1,2,1,1,1,34.0915,0.0856,-0.0851,34.0915,0.0856,-0.0851,3.0
1405,1,1,1,4,2,228.641,1.956,-1.923,228.641,1.956,-1.923,0.0
3691,1,1,2,4,2,1278.97,28.805,-28.805,1278.97,28.805,-28.805,1.0
205,1,1,1,1,1,28.4434,0.0234,-0.0233,28.4434,0.0234,-0.0233,0.0
1434,3,1,3,4,2,289.827,5.68,-5.469,289.827,5.68,-5.469,0.0
1135,2,1,2,1,1,85.4321,0.52555,-0.52555,85.4321,0.52555,-0.52555,0.0
4532,1,1,1,4,2,1242.62,54.59,-50.25,1242.62,54.59,-50.25,1.0
4083,1,1,1,4,2,818.001,12.451,-12.09,818.001,12.451,-12.09,1.0
701,1,1,4,1,1,15.5981,0.0296,-0.0294,15.5981,0.0296,-0.0294,2.0
305,2,1,3,4,2,29.661,0.0543,-0.0541,29.661,0.0543,-0.0541,2.0
3002,1,1,1,4,2,264.078,1.232,-1.22,264.078,1.232,-1.22,0.0
1192,2,1,2,1,1,50.3503,0.3538,-0.349,50.3503,0.3538,-0.349,0.0
4356,2,1,2,4,2,1296.02,33.645,-33.645,1296.02,33.645,-33.645,1.0
2342,3,1,3,1,1,408.845,4.399,-4.308,408.845,4.399,-4.308,0.0
1534,1,2,1,4,2,138.671,0.985,-0.97,138.671,0.985,-0.97,1.0
1061,1,1,1,1,1,43.0399,0.0769,-0.0766,43.0399,0.0769,-0.0766,1.0
843,2,3,2,1,1,58.9291,0.156,-0.1552,58.9291,0.156,-0.1552,1.0
3997,1,1,3,4,2,872.343,21.335,-20.356,872.343,21.335,-20.356,1.0
5240,5,1,7,4,3,12.4298888,0.0187066,-0.0187066,12.4298888,0.0187066,-0.0187066,1.0
1538,4,2,4,4,2,77.5586,0.3581,-0.3549,77.5586,0.3581,-0.3549,1.0
211,2,1,2,1,1,5.921535,0.0206332,-0.0206332,5.921535,0.0206332,-0.0206332,0.0
1340,1,1,1,4,2,342.394,4.436,-4.326,342.394,4.436,-4.326,0.0
1108,1,1,1,1,1,75.116,0.35245,-0.35245,75.116,0.35245,-0.35245,0.0
4307,1,1,1,4,2,664.843,11.739,-11.739,664.843,11.739,-11.739,1.0
679,2,1,2,1,1,48.249,0.3786,-0.3729,48.249,0.3786,-0.3729,0.0
3194,1,1,1,4,2,326.362,2.473,-2.437,326.362,2.473,-2.437,0.0
3552,2,1,3,4,2,704.438,8.809,-8.809,704.438,8.809,-8.809,2.0
565,1,1,1,1,1,60.1977,0.1025,-0.1022,60.1977,0.1025,-0.1022,0.0
3094,1,1,1,4,2,423.348,4.8765,-4.7835,423.348,4.8765,-4.7835,0.0
1532,1,1,2,4,2,185.605,2.122,-2.075,185.605,2.122,-2.075,1.0
4231,2,1,2,4,2,1087.87,19.57,-19.57,1087.87,19.57,-19.57,0.0
680,1,1,2,1,1,36.1945,0.0361,-0.0359,36.1945,0.0361,-0.0359,0.0
180,2,1,2,1,1,4.84867,0.00303,-0.00304,4.84867,0.00303,-0.00304,1.0
3221,1,1,2,4,2,652.051,8.9,-8.668,652.051,8.9,-8.668,1.0
4316,2,1,2,4,2,635.009,8.895001,-8.657,635.009,8.895001,-8.657,0.0
4949,1,1,1,4,2,302.819,3.542,-3.462,302.819,3.542,-3.462,0.0
4713,1,2,2,4,2,21.9814,0.0403,-0.0402,21.9814,0.0403,-0.0402,1.0
278,3,2,4,1,1,16.0272,0.0101,-0.0101,16.0272,0.0101,-0.0101,4.0
2042,2,1,4,4,2,525.997,5.697,-5.577,525.997,5.697,-5.577,1.0
3333,1,1,4,4,2,485.997,3.654,-3.654,485.997,3.654,-3.654,1.0
1204,1,1,1,1,1,587.659,25.455,-25.455,587.659,25.455,-25.455,0.0
1840,1,1,1,7,1,5400.0,1820.0,-2600.0,5400.0,1820.0,-2600.0,3.0
432,1,1,1,4,1,585.77,8.501,-8.265,585.77,8.501,-8.265,0.0
289,1,1,2,1,1,8.80058,0.003615,-0.003615,8.80058,0.003615,-0.003615,0.0
1027,1,1,1,1,1,116.593,0.421,-0.417,116.593,0.421,-0.417,0.0
535,1,1,2,1,1,16.2817,0.0139,-0.014,16.2817,0.0139,-0.014,0.0
3395,2,1,4,4,2,428.018,6.695,-6.495,428.018,6.695,-6.495,1.0
993,1,2,1,1,1,89.8623,0.2335,-0.2324,89.8623,0.2335,-0.2324,2.0
1187,2,1,3,1,1,43.3475,0.0649,-0.0648,43.3475,0.0649,-0.0648,1.0
188,2,1,1,1,1,8.03625,0.00772,-0.00771,8.03625,0.00772,-0.00771,0.0
3755,1,1,3,4,2,1443.21,81.51,-73.38,1443.21,81.51,-73.38,1.0
5367,1,1,1,4,1,211.416,1.468,-1.447,211.416,1.468,-1.447,0.0
2209,1,1,2,4,2,701.996,12.463,-12.044,701.996,12.463,-12.044,1.0
3727,1,1,2,4,2,570.783,8.034,-7.818,570.783,8.034,-7.818,1.0
706,1,2,1,1,1,37.7861,0.0836,-0.0832,37.7861,0.0836,-0.0832,1.0
2885,1,1,1,4,2,1267.67,32.62,-31.06,1267.67,32.62,-31.06,0.0
270,1,3,5,1,1,7.24396,0.00486,-0.00485,7.24396,0.00486,-0.00485,2.0
2213,1,1,1,4,2,1304.19,60.92,-55.8,1304.19,60.92,-55.8,1.0
4512,1,1,1,4,2,839.903,28.333,-26.573,839.903,28.333,-26.573,1.0
2303,3,1,3,4,2,237.401,1.67,-1.647,237.401,1.67,-1.647,1.0
3792,1,1,2,4,2,1090.45,22.5,-22.5,1090.45,22.5,-22.5,1.0
5378,1,1,1,4,1,392.791,7.822,-7.526,392.791,7.822,-7.526,0.0
1770,1,1,3,4,2,200.802,1.768,-1.738,200.802,1.768,-1.738,1.0
4293,1,1,1,4,2,842.947,21.529,-20.501,842.947,21.529,-20.501,1.0
111,1,1,1,4,2,726.412,15.181,-14.582,726.412,15.181,-14.582,0.0
1170,1,1,1,1,1,209.839,1.96,-1.925,209.839,1.96,-1.925,0.0
1391,1,1,1,4,2,375.67,7.713,-7.414,375.67,7.713,-7.414,0.0
2372,1,1,2,4,2,299.104,2.305,-2.27,299.104,2.305,-2.27,1.0
220,1,2,1,1,1,18.23817,4.8765,-4.7835,18.23817,4.8765,-4.7835,1.0
1606,1,1,1,4,2,160.125,1.517,-1.489,160.125,1.517,-1.489,0.0
627,1,2,1,1,1,34.2802,0.0315,-0.0315,34.2802,0.0315,-0.0315,5.0
3013,1,1,1,4,2,601.029,9.824,-9.519,601.029,9.824,-9.519,0.0
2818,2,1,2,4,2,860.37,16.718,-16.104,860.37,16.718,-16.104,1.0
4081,1,1,1,4,2,221.802,1.036,-1.027,221.802,1.036,-1.027,1.0
3482,1,1,2,4,2,942.173,18.079,-17.423,942.173,18.079,-17.423,1.0
790,2,2,2,1,1,16.0069,0.0159,-0.0159,16.0069,0.0159,-0.0159,4.0
3209,2,1,3,4,2,1097.97,28.77,-27.37,1097.97,28.77,-27.37,1.0
461,1,1,1,2,1,109.677,0.621,-0.613,109.677,0.621,-0.613,2.0
4863,1,1,1,7,1,1550.0,1260.0,-540.0,1550.0,1260.0,-540.0,5.0
551,1,2,2,1,1,123.245,0.588,-0.588,123.245,0.588,-0.588,2.0
4006,1,1,1,4,2,1523.0,64.625,-64.625,1523.0,64.625,-64.625,1.0
1650,2,1,3,4,2,206.608,1.273,-1.258,206.608,1.273,-1.258,1.0
3654,2,1,2,4,2,400.48,2.637,-2.604,400.48,2.637,-2.604,1.0
198,3,1,3,1,1,15.1285,0.0072,-0.0072,15.1285,0.0072,-0.0072,0.0
4616,2,1,2,1,1,191.904,0.821,-0.814,191.904,0.821,-0.814,0.0
3880,1,2,4,4,2,153.676,0.455,-0.453,153.676,0.455,-0.453,2.0
402,1,1,1,4,1,861.843,25.218,-23.847,861.843,25.218,-23.847,0.0
3816,2,1,2,4,2,470.0,22.933,-28.594,470.0,22.933,-28.594,1.0
2582,1,1,1,4,2,1159.3,49.72,-45.85,1159.3,49.72,-45.85,1.0
5261,1,1,1,2,1,140.635,1.667,-1.629,140.635,1.667,-1.629,2.0
2457,1,1,1,4,2,1699.46,131.92,-114.55,1699.46,131.92,-114.55,1.0
2225,1,1,1,4,2,944.241,23.011,-21.96,944.241,23.011,-21.96,1.0
5328,1,1,1,4,1,310.841,4.122,-4.017,310.841,4.122,-4.017,0.0
650,1,1,1,1,1,75.8643,0.174,-0.1733,75.8643,0.174,-0.1733,1.0
4423,1,1,1,4,2,972.274,17.781,-17.781,972.274,17.781,-17.781,1.0
708,1,1,1,1,1,30.8248,0.0715,-0.0712,30.8248,0.0715,-0.0712,1.0
4972,1,1,1,4,2,75.5759,0.15495,-0.15495,75.5759,0.15495,-0.15495,0.0
4985,1,1,1,4,2,148.925,1.034,-1.02,148.925,1.034,-1.02,0.0
4877,1,1,1,7,1,980.0,210.0,-210.0,980.0,210.0,-210.0,4.0
3849,2,1,3,4,2,177.355,0.538,-0.535,177.355,0.538,-0.535,1.0
2231,1,1,1,4,2,1754.19,57.47,-54.0,1754.19,57.47,-54.0,1.0
1424,1,1,4,4,2,330.916,5.727,-5.539,330.916,5.727,-5.539,2.0
1216,1,1,1,1,1,54.7901,0.1672,-0.1662,54.7901,0.1672,-0.1662,1.0
4480,1,1,1,4,2,633.937,17.091,-16.23,633.937,17.091,-16.23,1.0
3447,4,1,4,4,2,924.625,27.219,-25.73,924.625,27.219,-25.73,1.0
314,1,2,1,1,1,9.8528,0.00328,-0.00328,9.8528,0.00328,-0.00328,1.0
5212,1,1,1,4,2,42.4048,0.0857,-0.0854,42.4048,0.0857,-0.0854,1.0
1427,4,1,4,4,2,330.916,5.727,-5.539,330.916,5.727,-5.539,1.0
2767,1,1,1,4,2,629.804,5.564,-5.469,629.804,5.564,-5.469,1.0
4944,2,1,6,4,2,84.5362,0.1583,-0.1577,84.5362,0.1583,-0.1577,0.0
113,1,1,1,4,2,645.294,12.453,-11.997,645.294,12.453,-11.997,0.0
960,1,1,2,1,1,39.3809,0.0637,-0.0636,39.3809,0.0637,-0.0636,1.0
4539,2,1,2,4,2,601.324,8.299,-8.079001,601.324,8.299,-8.079001,0.0
2742,1,1,1,4,2,1416.31,38.57,-36.62,1416.31,38.57,-36.62,1.0
1114,1,1,1,1,1,36.1531,0.0364,-0.0364,36.1531,0.0364,-0.0364,0.0
4038,1,2,1,4,2,255.0,10.467,-9.17,255.0,10.467,-9.17,2.0
5522,1,1,1,1,1,56.1858,0.55975,-0.55975,56.1858,0.55975,-0.55975,1.0
2232,1,1,1,4,2,825.176,31.022,-28.889,825.176,31.022,-28.889,1.0
5431,1,1,1,4,1,398.505,7.132,-6.889,398.505,7.132,-6.889,0.0
2570,1,1,1,4,2,553.218,9.939,-9.601,553.218,9.939,-9.601,1.0
4129,1,1,1,4,2,524.247,7.561,-7.352,524.247,7.561,-7.352,1.0
5004,1,1,2,4,2,168.067,0.69,-0.684,168.067,0.69,-0.684,0.0
1669,1,1,1,4,2,249.303,2.941,-2.875,249.303,2.941,-2.875,0.0
3184,3,1,3,4,2,651.674,6.7435,-6.7435,651.674,6.7435,-6.7435,1.0
1634,1,1,1,4,2,694.734,15.57,-14.914,694.734,15.57,-14.914,1.0
1779,1,1,1,4,2,258.699,3.004,-2.937,258.699,3.004,-2.937,0.0
2321,1,1,1,4,2,1114.24,49.9,-45.88,1114.24,49.9,-45.88,1.0
4971,2,1,2,1,1,137.572,0.403,-0.401,137.572,0.403,-0.401,0.0
1831,1,1,1,7,1,6651.0,948.0,-1348.0,6651.0,948.0,-1348.0,2.0
326,2,1,2,1,1,92.3831,0.4851,-0.4802,92.3831,0.4851,-0.4802,0.0
604,2,1,1,1,1,43.465,0.0528,-0.0527,43.465,0.0528,-0.0527,0.0
4623,1,1,1,4,2,1137.29,29.83,-28.37,1137.29,29.83,-28.37,1.0
3669,1,1,2,4,2,2213.19,162.25,-141.85,2213.19,162.25,-141.85,1.0
3734,3,1,3,4,2,956.859,19.8105,-19.8105,956.859,19.8105,-19.8105,1.0
3126,1,1,1,4,2,285.312,1.865,-1.841,285.312,1.865,-1.841,0.0
4783,1,2,2,3,1,544.024,18.8765,-18.8765,544.024,18.8765,-18.8765,1.0
1738,1,1,3,4,2,181.746,1.435,-1.413,181.746,1.435,-1.413,0.0
4092,3,1,5,4,2,578.796,9.604,-9.3,578.796,9.604,-9.3,1.0
1288,1,1,2,4,2,67.5478,0.1566,-0.1559,67.5478,0.1566,-0.1559,0.0
4956,1,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
4504,1,1,1,4,2,1661.28,93.1,-83.89,1661.28,93.1,-83.89,1.0
3166,1,1,2,4,2,292.111,1.333,-1.322,292.111,1.333,-1.322,0.0
2292,1,1,1,4,2,514.524,5.758,-5.634,514.524,5.758,-5.634,1.0
4041,1,1,1,4,2,337.901,2.922,-2.874,337.901,2.922,-2.874,1.0
2059,1,1,1,4,2,1382.82,26.61,-26.61,1382.82,26.61,-26.61,1.0
4058,2,1,3,4,2,799.008,4.8765,-4.7835,799.008,4.8765,-4.7835,1.0
2623,1,1,1,4,2,740.0,46.598,-39.418,740.0,46.598,-39.418,1.0
789,1,2,2,1,1,16.0069,0.0159,-0.0159,16.0069,0.0159,-0.0159,6.0
1626,1,1,1,4,2,320.336,3.955,-3.862,320.336,3.955,-3.862,1.0
4126,1,1,1,4,2,682.896,8.1815,-8.1815,682.896,8.1815,-8.1815,1.0
1807,1,3,1,4,1,218.05,2.106,-2.067,218.05,2.106,-2.067,2.0
4271,1,1,1,4,2,922.244,25.397,-24.094,922.244,25.397,-24.094,1.0
321,2,1,2,1,1,246.81,2.228,-2.188,246.81,2.228,-2.188,0.0
871,3,1,4,1,1,21.5974,0.0488,-0.0485,21.5974,0.0488,-0.0485,0.0
169,1,1,1,4,2,121.971,0.879,-0.866,121.971,0.879,-0.866,0.0
1912,2,1,2,4,2,865.73,13.734,-13.32,865.73,13.734,-13.32,0.0
4275,4,2,4,1,1,144.166,0.436,-0.434,144.166,0.436,-0.434,1.0
1902,1,1,1,7,1,3500.0,1600.0,-1600.0,3500.0,1600.0,-1600.0,2.0
3830,1,1,1,4,2,1057.41,18.44,-18.44,1057.41,18.44,-18.44,1.0
4334,1,1,2,4,2,174.826,0.859,-0.85,174.826,0.859,-0.85,1.0
5025,5,1,6,4,4,62.699,0.2074,-0.2061,62.699,0.2074,-0.2061,0.0
73,1,1,1,1,1,34.4603,0.0929,-0.0924,34.4603,0.0929,-0.0924,0.0
420,1,1,1,4,1,800.377,10.533,-10.269,800.377,10.533,-10.269,0.0
2053,1,1,1,4,2,199.0,4.676,-5.677,199.0,4.676,-5.677,1.0
2233,1,1,1,4,2,505.531,7.747,-7.521,505.531,7.747,-7.521,1.0
3661,2,1,3,4,2,823.242,14.211,-14.211,823.242,14.211,-14.211,1.0
92,1,1,1,4,2,790.663,26.737,-25.071,790.663,26.737,-25.071,0.0
5063,1,1,2,4,2,177.945,0.883,-0.875,177.945,0.883,-0.875,2.0
1623,1,1,1,4,2,75.1691,0.30675,-0.30675,75.1691,0.30675,-0.30675,0.0
4221,1,1,1,4,2,991.214,15.856,-15.376,991.214,15.856,-15.376,1.0
5138,1,1,1,4,2,301.676,2.225,-2.193,301.676,2.225,-2.193,0.0
4855,1,1,1,7,1,6620.0,910.0,-860.0,6620.0,910.0,-860.0,1.0
4523,1,1,1,4,2,1593.13,104.09,-92.3,1593.13,104.09,-92.3,1.0
2273,1,1,3,4,2,420.046,3.047,-3.004,420.046,3.047,-3.004,1.0
2264,1,1,1,4,2,987.237,20.203,-19.423,987.237,20.203,-19.423,1.0
2275,3,1,3,4,2,420.046,3.047,-3.004,420.046,3.047,-3.004,1.0
494,1,1,1,1,1,17.3357,0.0223,-0.0223,17.3357,0.0223,-0.0223,1.0
1375,1,1,2,4,2,129.356,0.445,-0.445,129.356,0.445,-0.445,0.0
3882,3,2,4,4,2,153.676,0.455,-0.453,153.676,0.455,-0.453,1.0
3807,1,2,1,4,2,1174.59,20.53,-19.85,1174.59,20.53,-19.85,1.0
3940,1,1,3,4,2,96.339,0.5141,-0.5087,96.339,0.5141,-0.5087,1.0
1164,1,1,1,1,1,40.3661,0.0557,-0.0555,40.3661,0.0557,-0.0555,0.0
2741,1,1,1,4,2,403.933,2.925,-2.883,403.933,2.925,-2.883,1.0
1270,1,1,1,1,1,116.046,0.65,-0.65,116.046,0.65,-0.65,0.0
2521,3,1,3,4,2,548.686,4.126,-4.067,548.686,4.126,-4.067,1.0
2673,1,1,1,4,2,798.246,14.908,-14.38,798.246,14.908,-14.38,1.0
5327,1,1,1,4,1,343.08,4.142,-4.046,343.08,4.142,-4.046,0.0
3095,1,1,1,4,2,415.17,4.8765,-4.7835,415.17,4.8765,-4.7835,0.0
618,1,1,1,1,1,11.8148,0.0361,-0.0359,11.8148,0.0361,-0.0359,1.0
5242,7,1,7,4,3,12.4298888,0.0187066,-0.0187066,12.4298888,0.0187066,-0.0187066,1.0
2223,2,1,2,4,2,388.63,3.24,-3.187,388.63,3.24,-3.187,1.0
